length,duration,src_port,dst_port,src_ip,dst_ip,proto_BROWSER,proto_DNS,proto_HTTP,proto_MDNS,proto_QUIC,proto_SSDP,proto_TCP,proto_TLSv1.2,proto_TLSv1.3,proto_UDP,proto_UDP/XML,euclidean_to_mean,cosine_to_mean
105,0.0,0,0,398779370,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.924845553879271,-0.22008966935955862
63,0.0,0,0,398779370,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.927185559054778,-0.22001101397032205
112,0.0,0,0,398779370,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.924469147446865,-0.22010176767820228
67,0.0,0,0,398779370,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.9269566822052187,-0.220018952003933
275,0.0005270000000052733,0,0,3300925445,3232258180,False,True,False,False,False,False,False,False,False,False,False,8.68209964658664,-0.12094537668823888
246,0.0,0,0,3300925445,3232258180,False,True,False,False,False,False,False,False,False,False,False,8.682667858619526,-0.12098153717310188
92,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.186877664820422,-0.07179501265793543
73,0.0011980000000164637,0,0,3232258180,398779370,False,False,False,False,True,False,False,False,False,False,False,3.300007403944816,0.9215234552289404
73,0.0002689999999745396,0,0,3232258180,398779370,False,False,False,False,True,False,False,False,False,False,False,3.3007385198433354,0.9212199670159348
87,0.0007730000000094606,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3201919711957253,0.47018518692836625
66,0.0011499999999955435,59288,443,3232258180,225179191,False,False,False,False,False,False,True,False,False,False,False,5.922941691681765,0.12201672216305033
66,0.0004940000000033251,64280,443,3232258180,60907108,False,False,False,False,False,False,True,False,False,False,False,6.248024438029972,0.13150660385337637
66,0.0003969999999924312,56269,443,3232258180,3314891507,False,False,False,False,False,False,True,False,False,False,False,4.858730810682307,-0.5139045191824844
83,0.0007740000000069358,0,0,3232258180,2689558538,False,False,False,False,True,False,False,False,False,False,False,1.3206831373468253,0.46999005523757403
66,0.00824500000001649,443,56269,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.472876648597002,-0.4281284146322795
66,0.0,0,0,2689558538,3232258180,False,False,False,False,True,False,False,False,False,False,False,1.1904691403917387,-0.07172649968739815
54,0.00017099999999459214,56269,443,3232258180,3314891507,False,False,False,False,False,False,True,False,False,False,False,4.859271476145394,-0.5138805042810715
2129,0.0008819999999900574,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.597610500524259,-0.00647902034808415
54,0.003330000000005384,443,56269,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.475298206949122,-0.42830268820959205
54,0.0001949999999908414,443,56269,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.477002581878308,-0.42838686543165905
318,0.0008370000000184064,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.567860108142694,0.010577036964030968
134,0.00047200000000202635,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.56812193757676,-0.008968636207110279
146,0.0002019999999731681,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.567927963737286,-0.008971456472364392
986,0.0003240000000062082,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.56035275796939,-0.007951637384628172
54,0.0022069999999985157,443,56269,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.475868617727993,-0.4283366883995619
365,0.0007840000000101099,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.567019170467515,0.010632516530848042
54,0.0,443,56269,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.477120122459073,-0.4283909962764871
115,0.000752000000005637,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.572706271720545,0.010315464491143699
85,0.0,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.573921690001932,0.010229089222299493
69,0.0,0,0,398779370,3232258180,False,False,False,False,True,False,False,False,False,False,False,2.926842718652177,-0.22002288578821905
54,6.500000000642103e-05,56269,443,3232258180,3314891507,False,False,False,False,False,False,True,False,False,False,False,4.859330272806252,-0.5138819880525605
85,0.0003169999999954598,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.569577438779967,-0.009035769636565882
78,0.002100999999981923,0,0,3232258180,3300925445,False,True,False,False,False,False,False,False,False,False,False,8.682611427123584,-0.13131214296929275
78,0.0003049999999973352,0,0,3232258180,3300925445,False,True,False,False,False,False,False,False,False,False,False,8.68313321235006,-0.13137727878667
212,0.00042600000000447835,0,0,3232258180,2527795979,False,False,False,False,False,False,False,True,False,False,False,5.3802791712257125,-0.03389903788701483
100,5.7999999995672624e-05,0,0,3232258180,2527795979,False,False,False,False,False,False,False,True,False,False,False,5.383502688507027,-0.03404393330612332
3380,4.200000000764703e-05,0,0,3232258180,2527795979,False,False,False,False,False,False,False,True,False,False,False,5.519491577702823,-0.02917694727576095
1494,0.003449000000017577,443,56269,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.474942244424054,-0.42614552792250504
554,0.0,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.564852437537453,0.010817195509303323
87,0.0,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.57386336401634,0.010231629147374547
179,0.0,0,0,3300925445,3232258180,False,True,False,False,False,False,False,False,False,False,False,8.683692814864708,-0.12101957150261837
178,0.0,0,0,3300925445,3232258180,False,True,False,False,False,False,False,False,False,False,False,8.68370903160273,-0.12102012630519204
54,0.00012299999997367195,56269,443,3232258180,3314891507,False,False,False,False,False,False,True,False,False,False,False,4.8592980555190515,-0.5138811809968739
66,0.003960000000006403,62103,443,3232258180,3314891507,False,False,False,False,False,False,True,False,False,False,False,5.140834203350599,-0.5023649555157864
66,0.002442999999999529,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.699836245409993,-0.41589225841507993
54,0.0001330000000052678,62103,443,3232258180,3314891507,False,False,False,False,False,False,True,False,False,False,False,5.143005349107881,-0.502431419562612
2129,0.0009440000000040527,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.597582048205107,-0.006475142689264709
54,0.005347000000000435,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.698972983402649,-0.41576778329887526
54,0.0,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.701576288816018,-0.41593909883766367
66,0.0,443,64280,60907108,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.624406686984212,-0.4912525878851414
318,0.0,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.568258089374962,0.010523209982454528
54,0.00020299999999906504,64280,443,3232258180,60907108,False,False,False,False,False,False,True,False,False,False,False,6.248472177411818,0.13146771671085844
134,0.00042199999998615567,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.568145670770867,-0.008971768355004949
1973,0.0006170000000054188,0,0,3232258180,60907108,False,False,False,False,False,False,False,False,True,False,False,6.534400738789921,0.5203947160729263
146,0.00014300000000844193,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.567956433066943,-0.008975151770419012
6130,0.0003330000000119071,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,6.134856775079645,-0.0015212964724440543
54,0.0029169999999965057,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.70003618112489,-0.4158562715095046
54,0.0,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.701576288816018,-0.41593909883766367
54,0.0011959999999930915,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.700910026869771,-0.4159082243900178
54,0.00027399999999033753,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.701419380079121,-0.41593240414351396
54,6.20000000139953e-05,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.7015405617786605,-0.4159376036714015
54,0.0002800000000036107,443,62103,3314891507,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.701415972515028,-0.415932255027397
66,0.0006739999999751944,443,59288,225179191,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.343690673455306,-0.5034957679242102
54,0.00010500000001911758,59288,443,3232258180,225179191,False,False,False,False,False,False,True,False,False,False,False,5.923744583051011,0.12192416590769893
365,0.00013899999999011925,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.567325114034796,0.010591028371662547
2140,0.0006030000000123437,0,0,3232258180,225179191,False,False,False,False,False,False,False,False,True,False,False,6.433406516101964,0.501762001618156
115,0.0065919999999835,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.570474260582716,0.010689742765470734
85,0.0,0,0,3314891507,3232258180,False,False,False,False,False,False,False,False,True,False,False,5.573921690001932,0.010229089222299493
54,7.700000000454565e-05,62103,443,3232258180,3314891507,False,False,False,False,False,False,True,False,False,False,False,5.1430347204525555,-0.5024323945505725
85,0.00022599999999783904,0,0,3232258180,3314891507,False,False,False,False,False,False,False,False,True,False,False,5.569621078453997,-0.009041467392647622
54,0.014653000000009797,443,58983,2527795979,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.474977454940868,-0.47424017646153876
100,0.0010479999999972733,0,0,2527795979,3232258180,False,False,False,False,False,False,False,True,False,False,False,5.341325845071822,-0.20575116702866186
60,0.0,443,58983,2527795979,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.479814826228671,-0.4748738327681896
54,0.0007880000000000109,443,58983,2527795979,3232258180,False,False,False,False,False,False,True,False,False,False,False,4.479575268842606,-0.4748462025235551
54,0.007305000000002337,443,64280,60907108,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.621996274692428,-0.49101892805930714
54,0.00020399999999654028,443,64280,60907108,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.624668670045918,-0.4912313668832206
1376,0.0016699999999900683,0,0,60907108,3232258180,False,False,False,False,False,False,False,False,True,False,False,6.303786377825707,-0.11534689756998867
118,0.0005830000000059954,0,0,3232258180,60907108,False,False,False,False,False,False,False,False,True,False,False,6.516546786772386,0.5198885685752667
146,0.00017800000000534055,0,0,3232258180,60907108,False,False,False,False,False,False,False,False,True,False,False,6.516059676003752,0.5199346241938124
875,0.00017299999998954263,0,0,3232258180,60907108,False,False,False,False,False,False,False,False,True,False,False,6.509028918291217,0.5212553431901035
54,0.012405999999998585,443,59288,225179191,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.340395989846149,-0.5030460066954222
54,0.0,443,59288,225179191,3232258180,False,False,False,False,False,False,True,False,False,False,False,5.344404943764804,-0.5034882264462813
